#separator:comma
#html:true
#deck column:1
#tags column:38
eggrolls-JLPT10k-v3::4-N1::1-高频,0b60fa66-2ed7-11ef-a183-99ad05e145f0,張る,⓪,自他動1,はる,拉；挺；膨胀；覆盖；（肌肉）发酸,拉；挺；膨脹；覆蓋；（肌肉）發痠,,[sound:張る_ハル━_0_NHK-2016-local-9300df80866c4d87d217711924a21f48680fe51c.mp3],,ロープを張る,ロープを <b>張[は]る</b>,拉起绳子,拉起繩子,[sound:voicepeak-0135ee6c9887408f.mp3],,胸を張る,胸[むね]を <b>張[は]る</b>,挺胸,挺胸,[sound:胸を張る_ムネヲハル___Jpod-local.mp3],,おなかが張って苦しい,おなかが <b>張[は]っ</b>て 苦[くる]しい,肚子涨得难受,肚子漲得難受,[sound:voicepeak-fd7dbb6551a143a0.mp3],対,緩める,緩[ゆる]める,放松；放宽；放慢；减缓,放鬆；放寬；放慢；減緩,[sound:緩める_ユルメ＼ル_3_NHK-2016-local-11fd2f1b7da3d83681cb6500e1ef50f96386e355.mp3],1685,,,eggrolls-JLPT10k-v3::4-N1::N1高频 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b6102b8-2ed7-11ef-a183-99ad05e145f0,貼る,⓪,他動1,はる,贴，张贴,貼，張貼,,[sound:貼る_ハル━_0_NHK-2016-local-9300df80866c4d87d217711924a21f48680fe51c.mp3],,ポスターを貼る,ポスターを <b>貼[は]る</b>,贴海报,貼海報,[sound:voicepeak-aeec247d199d4ca4.mp3],,,,,,,,,,,,,,,,,,,1.1016,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b610ab0-2ed7-11ef-a183-99ad05e145f0,朝,①,名,あさ,早晨，早上,早晨，早上,,[sound:朝_ア＼サ_1_NHK-2016-local-1f12c2f5f673a5b619dc6159cd01978485763f7d.mp3],,朝早くから夜遅くまで働く,<b>朝[あさ]</b> 早[はや]くから 夜遅[よるおそ]くまで 働[はたら]く,起早贪黑地工作,起早貪黑地工作,[sound:voicepeak-3529772f6b564571.mp3],対,夕・晩,夕[ゆう]・ 晩[ばん],傍晚；晚上,傍晚；晚上,[sound:voicepeak-10ea0eb800ed4eef.mp3],,,,,,,,,,,,,1.0216,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b611316-2ed7-11ef-a183-99ad05e145f0,朝ご飯,③,名,あさごはん,早饭,早餐,,[sound:あさごはん_アサゴ＼ハン_3_NHK-2016-local-62429041a0668d2947d7a52612d6d7e3d083eb85.mp3],,朝ご飯を食べないで出勤した,<b>朝[あさ]ご 飯[はん]</b>を 食[た]べないで 出勤[しゅっきん]した,没吃早饭就上班去了,沒吃早餐就上班去了,[sound:voicepeak-a27ad08484294b8b.mp3],,7時に朝ご飯を食べました,7 時[じ]に<b> 朝[あさ]ご 飯[はん]</b>を 食[た]べました,七点吃了早餐,七點吃了早餐,[sound:voicepeak-b4aea8ca7ec1477f.mp3],,,,,,,,,,,,,1.1417,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b611b0e-2ed7-11ef-a183-99ad05e145f0,町,②,名,まち,城镇；町,城鎮,,[sound:町_マチ＼_2_NHK-2016-local-8ee62e84f973046787f21f3403083f60ca2d9345.mp3],,この町に住んでもう10年になる,この <b>町[まち]</b>に 住[す]んでもう10 年[ねん]になる,我在这个城市已经住了十年了,我在這個城市已經住了十年了,[sound:voicepeak-3b01f0c2cca542e5.mp3],,,,,,,,,,,,,,,,,,,1.1015,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b61231a-2ed7-11ef-a183-99ad05e145f0,長い,②,イ形,ながい,长的；长久的,長的；長久的,,[sound:長い_ナカ゚＼イ_2_NHK-2016-local-43911283ccd017a4e4668970ddb34d73a1881f01.mp3],,いちばん長い川,いちばん <b>長[なが]い</b> 川[かわ],最长的河流,最長的河流,[sound:voicepeak-6119faf14e834de4.mp3],,秋の夜は長い,秋[あき]の 夜[よる]は <b>長[なが]い</b>,秋夜漫漫,秋夜漫漫,[sound:voicepeak-6ac8242be5a14cde.mp3],対,短い,短[みじか]い,短的,短的,[sound:短い_ミジカ＼イ_3_NHK-2016-local-686aa0ead8449df53d248d7d62e3ed11b69b47a1.mp3],,,,,,,1.0304,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b612b4e-2ed7-11ef-a183-99ad05e145f0,鳥,⓪,名,とり,鸟；鸡,鳥；雞,,[sound:鳥_トリ━_0_NHK-2016-local-6c6a503eabc104c704b55cba294cee4865c06e67.mp3],,鳥の巣,<b>鳥[とり]</b>の 巣[す],鸟巢,鳥巢,[sound:voicepeak-7284a690a4c74dbe.mp3],,鳥の唐揚げ,<b>鳥[とり]</b>の 唐揚[からあ]げ,炸鸡块,炸雞塊,[sound:voicepeak-5b4bfeb2fdb34668.mp3],,,,,,,,,,,,,1.1123,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b613346-2ed7-11ef-a183-99ad05e145f0,痛い,②,イ形,いたい,疼痛的；痛苦的,疼痛的；痛苦的,,[sound:痛い_イタ＼イ_2_NHK-2016-local-11ecee2a16c1a528038f7fa3d335bb0087f877a5.mp3],,腰が痛い,腰[こし]が <b>痛[いた]い</b>,腰疼,腰痛,[sound:voicepeak-7f5d49c480924e3d.mp3],,質問者から痛いところをつかれた,質問者[しつもんしゃ]から<b> 痛[いた]い</b>ところをつかれた,被提问的人戳到了痛点,被提問的人戳到了痛處,[sound:voicepeak-a6d818eb61914efc.mp3],,,,,,,,,,,,,1.0894,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b613b7a-2ed7-11ef-a183-99ad05e145f0,低い,②,イ形,ひくい,矮的；（声音）小的；低的,矮的；（聲音）小的；低的,,[sound:低い_ヒク＼イ_2_NHK-2016-local-44d670ef2333036e21406614aa6b5cbb99582156.mp3],,彼は背が低い,彼[かれ]は 背[せ]が<b> 低[ひく]い</b>,他长得不高,他長得不高,[sound:voicepeak-0ab541f31647462b.mp3],,低い声で話す,<b>低[ひく]い</b> 声[こえ]で 話[はな]す,低声说话,低聲說話,[sound:voicepeak-78c4b8ef176a48b3.mp3],,湿度が低い,湿度[しつど]が<b> 低[ひく]い</b>,湿度低,濕度低,[sound:voicepeak-db49340d60194b3e.mp3],対,高い,高[たか]い,高的,高的,[sound:高い_タカ＼イ_2_NHK-2016-local-b629060f0c93ab1597f87f157d920fb806d125d8.mp3],1.0313,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::3-N2::2-中低频,0b614408-2ed7-11ef-a183-99ad05e145f0,定価,⓪,名,ていか,规定的价格,規定的價格,,[sound:定価_テーカ━_0_NHK-2016-local-f9b1c1df994102220682870f99b08792f792b6a0.mp3],,当店の品はすべて定価どおりに売ります,当店[とうてん]の 品[しな]はすべて <b>定価[ていか]</b>どおりに 売[う]ります,本店所有商品均按定价出售,本店所有商品均按定價出售,[sound:voicepeak-6ecc660e87b74011.mp3],,,,,,,,,,,,,,,,,,,43396,,,eggrolls-JLPT10k-v3::3-N2::N2中低频 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b614bf6-2ed7-11ef-a183-99ad05e145f0,庭,⓪,名,にわ,庭院，院子,庭院，院子,,[sound:庭_ニワ━_0_NHK-2016-local-ba45d35103391a0406d81bfae182a94c702b7abe.mp3],,庭を掃く,<b> 庭[にわ]</b>を 掃[は]く,打扫院子,打掃院子,[sound:voicepeak-dff6fa9ff3db4582.mp3],,,,,,,,,,,,,,,,,,,1.1000,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b61542a-2ed7-11ef-a183-99ad05e145f0,弟,④,名,おとうと,（自己的）弟弟,（自己的）弟弟,,[sound:弟_オトート＼_4_NHK-2016-local-bc1e551e165c03f231b261e91871d3122ee22092.mp3],,弟は野球が好きです,<b> 弟[おとうと]</b>は 野球[やきゅう]が 好[す]きです,弟弟喜欢棒球,弟弟喜歡棒球,[sound:voicepeak-3cb008ea04714fc6.mp3],対,兄,兄[あに],（自己的）哥哥,（自己的）哥哥,[sound:兄_ア＼ニ_1_NHK-2016-local-abde2238b4a7088388ed881b58dd7ac1aab9d01c.mp3],,,,,,,,,,,,,1.0138,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b615bfa-2ed7-11ef-a183-99ad05e145f0,天気,①,名,てんき,天气；晴天,天氣；晴天,,[sound:天気_テ＼ンキ_1_NHK-2016-local-cf9ece93ae8c857a1f0aa3bf463fc513adf7af52.mp3],,今日はいい天気ですね,今日[きょう]はいい<b> 天気[てんき]</b>ですね,今天天气真好,今天天氣真好,[sound:voicepeak-9ff2b5b887484c14.mp3],,今日も天気だ,今日[きょう]も<b> 天気[てんき]</b>だ,今天也是好天气,今天也是好天氣,[sound:voicepeak-923f680a64c343ab.mp3],,,,,,,,,,,,,1.1402,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::3-N2::1-高频,0b616438-2ed7-11ef-a183-99ad05e145f0,天候,⓪,名,てんこう,（相对较短的时间内）天气状况,（相對較短的時間內）天氣狀況,,[sound:天候_テンコー━_0_NHK-2016-local-4ff62926545d7555797f29bf2747226691275a5f.mp3],,天候があやしくなる,<b>天候[てんこう]</b>があやしくなる,天气要变坏,天氣要變壞,[sound:voicepeak-33c5486b2c0a4e1f.mp3],,天候に恵まれる,<b> 天候[てんこう]</b>に 恵[めぐ]まれる,天气很好,天氣很好,[sound:voicepeak-20950a9374ad486b.mp3],,,,,,,,,,,,,10877,,,eggrolls-JLPT10k-v3::3-N2::N2高频 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b616c6c-2ed7-11ef-a183-99ad05e145f0,店,②,名,みせ,商店，店铺,商店，店鋪,,[sound:店_ミセ＼_2_NHK-2016-local-a9c3c52abe21f4f00016bb3798f7c10d5f9441ef.mp3],,銀座に店を開いた,銀座[ぎんざ]に <b>店[みせ]</b>を 開[ひら]いた,在银座开了店,在銀座開了店,[sound:voicepeak-dc1fc23be0044a5b.mp3],,私はこの店によく来ます,私[わたし]はこの<b> 店[みせ]</b>によく 来[き]ます,我经常来这家店,我經常來這家店,[sound:voicepeak-218963bf8aa3479d.mp3],,,,,,,,,,,,,1.1001,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b6174aa-2ed7-11ef-a183-99ad05e145f0,伝える,⓪③,他動2,つたえる,通知，传达；传授,通知，傳達；傳授,,[sound:伝える_ツタエル━_0_NHK-2016-local-edb479b09608520e4ff57fbcf2ac50f5e6690e18.mp3],,みんなにこのことを伝えてください,みんなにこのことを<b> 伝[つた]え</b>てください,请把这件事告诉大家,請把這件事告訴大家,[sound:voicepeak-eb35d4105d474d86.mp3],,後輩に伝統を伝える,後輩[こうはい]に 伝統[でんとう]を <b>伝[つた]える</b>,把传统传给下一代,把傳統傳給下一代,[sound:voicepeak-492fdd89ac95408c.mp3],関,伝わる,伝[つた]わる,［自動］传；流传,［自動］傳；流傳,[sound:伝わる_ツタワル━_0_NHK-2016-local-107b6aee9cd1ec5668e708d6e72f14891c04154d.mp3],,,,,,,1.1002,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::2-N3::1-高频,0b617ee6-2ed7-11ef-a183-99ad05e145f0,田舎,⓪,名,いなか,乡下，农村；老家,鄉下，農村；老家,,[sound:田舎_イナカ━_0_NHK-2016-local-b15356e65d0ef7e49cdfdac19da37751815b075e.mp3],,東京とはいってもここら辺は田舎です,東京[とうきょう]とはいってもここら 辺[へん]は <b>田舎[いなか]</b>です,虽然说是东京，但这一带是乡下,雖然說是東京，但這一帶是鄉下,[sound:voicepeak-b4af4500d2fa42af.mp3],,私の田舎は九州です,私[わたし]の <b>田舎[いなか]</b>は 九州[きゅうしゅう]です,我的老家是九州,我的老家是九州,[sound:voicepeak-4d9195b51aaa4039.mp3],,,,,,,,,,,,,3630,,,eggrolls-JLPT10k-v3::2-N3::N3高频 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b61879c-2ed7-11ef-a183-99ad05e145f0,電気,①,名,でんき,电；电灯,電；電燈,,[sound:電気_デ＼ンキ_1_NHK-2016-local-0ff01d2fcda68e647a08eeeed12398559d46ac5b.mp3],,この車は電気で動く,この 車[くるま]は <b>電気[でんき]</b>で 動[うご]く,这辆汽车是电动的,這輛汽車是電動的,[sound:voicepeak-bc8d3234475c4d6e.mp3],,電気をつける,<b>電気[でんき]</b>をつける,开电灯；开灯,開電燈；開燈,[sound:voicepeak-e44bb57ad0c04582.mp3],,,,,,,,,,,,,1.1409,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b618fbc-2ed7-11ef-a183-99ad05e145f0,電車,⓪①,名,でんしゃ,电车,電車,,[sound:電車_デンシャ━_0_NHK-2016-local-22fd7956561f8860f4a3c8a920ae49a750dcb1b2.mp3],,私は電車で通学しています,私[わたし]は<b> 電車[でんしゃ]</b>で 通学[つうがく]しています,我是搭电车上学的,我是搭電車上學的,[sound:voicepeak-9acde052711440df.mp3],,,,,,,,,,,,,,,,,,,1.1411,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b61985e-2ed7-11ef-a183-99ad05e145f0,電話,⓪,名・自他動3,でんわ,电话,電話,,[sound:電話_デンワ━_0_NHK-2016-local-1315c4c9a93ebc80dce9d6b3b74be06e469f0167.mp3],,電話をかける,<b>電話[でんわ]</b>をかける,打电话,打電話,[sound:電話をかける_デンワヲカケル___Jpod-local.mp3],,電話に出る,<b> 電話[でんわ]</b>に 出[で]る,接电话,接電話,[sound:voicepeak-99a42c076c384a92.mp3],,,,,,,,,,,,,1.1412,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b61a042-2ed7-11ef-a183-99ad05e145f0,渡す,⓪,他動1,わたす,交，给；渡过,交，給；渡過,,[sound:渡す_ワタス━_0_NHK-2016-local-6858e4f1bdbdb7dab7be03aa702f32f15d008e54.mp3],,手紙を渡す,手紙[てがみ]を <b>渡[わた]す</b>,转交信,轉交信,[sound:voicepeak-a5304aa0a840412d.mp3],,船で人を渡す,船[ふね]で 人[ひと]を <b>渡[わた]す</b>,用船渡人,用船渡人,[sound:voicepeak-ddf0ba7013cd4c39.mp3],関,渡る,渡[わた]る,［自動］渡，过,［自動］渡，過,[sound:渡る_ワタル━_0_NHK-2016-local-389228655c2362389f3847076df37a7691d83f07.mp3],,,,,,,1.1003,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b61a88a-2ed7-11ef-a183-99ad05e145f0,渡る,⓪,自動1,わたる,渡过，通过,渡過，透過,,[sound:渡る_ワタル━_0_NHK-2016-local-389228655c2362389f3847076df37a7691d83f07.mp3],,橋を渡る,橋[はし]を <b>渡[わた]る</b>,过桥,過橋,[sound:voicepeak-6f97d6cbb4c64328.mp3],関,渡す,渡[わた]す,［他動］交，给；渡过,［他動］交，給；渡過,[sound:渡す_ワタス━_0_NHK-2016-local-6858e4f1bdbdb7dab7be03aa702f32f15d008e54.mp3],,,,,,,,,,,,,1.1004,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b61b0aa-2ed7-11ef-a183-99ad05e145f0,登る,⓪,自動1,のぼる,登上,登上,,[sound:登る_ノボル━_0_NHK-2016-local-864979386fef03d8f6bf03cb6615c614f9d2baaa.mp3],,去年富士山に登りました,去年[きょねん] 富士山[ふじさん]に<b> 登[のぼ]り</b>ました,去年爬了富士山,去年爬了富士山,[sound:voicepeak-b71cb981c2344d39.mp3],対,降りる,降[お]りる,下，下来，降,下，下來，降,[sound:降りる_オリ＼ル_2_NHK-2016-local-6fb2bab2b617814eadd867a7449dbb91f4885ad9.mp3],,,,,,,,,,,,,1.1005,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::2-N3::2-中低频,0b61b8a2-2ed7-11ef-a183-99ad05e145f0,都会,⓪,名,とかい,都市，大城市,都市，大城市,,[sound:都会_トカイ━_0_NHK-2016-local-78e4d3324833f6b29eb6210152cfc56583fdf41a.mp3],,都会に出て就職する,<b> 都会[とかい]</b>に 出[で]て 就職[しゅうしょく]する,去大城市工作,去大城市工作,[sound:voicepeak-6601fafc8db340cc.mp3],,,,,,,,,,,,,,,,,,,6279,,,eggrolls-JLPT10k-v3::2-N3::N3中低频 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::3-N2::2-中低频,0b61c0e0-2ed7-11ef-a183-99ad05e145f0,都市,①,名,とし,都市，城市,都市，城市,,[sound:都市_ト＼シ_1_NHK-2016-local-71b79c0437c5dac38d1cfdb16dae100e2903eedf.mp3],,都市ガス,<b>都市[とし]</b>ガス,管道煤气,管道煤氣,[sound:都市ガス_トシガス━_0_NHK-2016-local.mp3],関,都会,都会[とかい],都市，城市,都市，城市,[sound:都会_トカイ━_0_NHK-2016-local-78e4d3324833f6b29eb6210152cfc56583fdf41a.mp3],,,,,,,,,,,,,3455,,,eggrolls-JLPT10k-v3::3-N2::N2中低频 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b61c900-2ed7-11ef-a183-99ad05e145f0,土曜日,②,名,どようび,周六,週六,,[sound:土曜日_ドヨ＼ービ_2_NHK-2016-local-534752e746db939e8fd54be292c226adfa55cbd2.mp3],関,月曜日・火曜日・水曜日・木曜日・金曜日・日曜日,月曜日[げつようび]・ 火曜日[かようび]・ 水曜日[すいようび]・ 木曜日[もくようび]・ 金曜日[きんようび]・ 日曜日[にちようび],其他周一到周日的叫法,其他週一到週日的叫法,[sound:voicepeak-31-月曜日・火曜日・水曜日・木曜日・金曜日・--c6af6e3f00bf24535491a9400335abbe80f71f88.mp3],,,,,,,,,,,,,,,,,,,1.0044,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b61d10c-2ed7-11ef-a183-99ad05e145f0,冬,②,名,ふゆ,冬天，冬季,冬天，冬季,,[sound:冬_フユ＼_2_NHK-2016-local-133155e653fda8b481c13fc0cf33fb705f47d127.mp3],,カナダの冬はとても寒いです,カナダの<b> 冬[ふゆ]</b>はとても 寒[さむ]いです,加拿大的冬天非常寒冷,加拿大的冬天非常寒冷,[sound:voicepeak-b491f96f5c3645a9.mp3],対,夏,夏[なつ],夏天,夏天,[sound:夏_ナツ＼_2_NHK-2016-local-f4fe727956a1002431425511248942896e1e3a25.mp3],,,,,,,,,,,,,1.1006,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b61d97c-2ed7-11ef-a183-99ad05e145f0,冬休み,③,名,ふゆやすみ,寒假,寒假,,[sound:冬休み_フユヤ＼スミ_3_NHK-2016-local-5b12ac9824614290b25b83d3ec51fd6b9afdc03f.mp3],,冬休みにおじいちゃんの家に行きます,<b> 冬休[ふゆやす]み</b>におじいちゃんの 家[うち]に 行[い]きます,寒假要去爷爷家,寒假要去爺爺家,[sound:voicepeak-cb41a32ab7904422.mp3],,,,,,,,,,,,,,,,,,,1.1405,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b61e9b2-2ed7-11ef-a183-99ad05e145f0,東,⓪③,名,ひがし,东,東,,[sound:東_ヒカ゚シ━_0_NHK-2016-local-a88db11481f29451d78869a07729c84c5571da51.mp3],,東に向かって歩く,<b>東[ひがし]</b>に 向[む]かって 歩[ある]く,朝东走,朝東走,[sound:voicepeak-282ff952e21f441a.mp3],対,西,西[にし],西,西,[sound:西_ニシ━_0_NHK-2016-local-9a5a222d03ebe34189bde6e1298777909c7c35d9.mp3],,,,,,,,,,,,,1.0187,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b61f236-2ed7-11ef-a183-99ad05e145f0,答え,②③,名,こたえ,回复；答案,回覆；答案,,[sound:答え_コタ＼エ_2_NHK-2016-local-0605e291a73ebf4a26518560137bfd25c805fb05.mp3],,いくら呼んでも答えがない,いくら 呼[よ]んでも<b> 答[こた]え</b>がない,不管怎么叫都没有回应,無論怎麼呼喚都沒有回應,[sound:voicepeak-5402f8a11fcb4814.mp3],,問題の答え,問題[もんだい]の <b>答[こた]え</b>,试题的答案,試題的答案,[sound:voicepeak-bd28d5f12b754660.mp3],対,問い,問[と]い,问；问题,問；問題,[sound:問い_トイ━_0_NHK-2016-local-a7f92fdd146a0b849652fd83711f60f88d8bf01a.mp3],,,,,,,1.1007,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b61fa9c-2ed7-11ef-a183-99ad05e145f0,答える,③②,自他動2,こたえる,回应；回答，解答,回應；回答，解答,,[sound:答える_コタ＼エル_2_NHK-2016-local-72c6c32468e517b1c8108963cde355a2e66a2570.mp3],,「はい」と答える,「はい」と<b> 答[こた]える</b>,回答“是的”,回答「是的」,[sound:voicepeak-fc7ba53a8d5c482a.mp3],,私の質問に答えてください,私[わたし]の 質問[しつもん]に<b> 答[こた]え</b>てください,请回答我的问题,請回答我的問題,[sound:voicepeak-9d4aa77f838a4493.mp3],対,問う,問[と]う,问,問,[sound:問う_トウ━_0_NHK-2016-local-18ff91e753aa82c7a0877f4d472847ef87400436.mp3],,,,,,,1.1008,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b620294-2ed7-11ef-a183-99ad05e145f0,頭,③②,名,あたま,头；顶部；头脑,頭；頂部；頭腦,,[sound:頭_アタ＼マ_2_NHK-2016-local-8d6ed17ac95d2ab88109ed5b67d06b93af9b8c07.mp3],,頭が痛い,<b>頭[あたま]</b>が 痛[いた]い,头痛,頭痛,[sound:頭が痛い_アタマガイタイ___Jpod-local.mp3],,くぎの頭,くぎの<b> 頭[あたま]</b>,钉子头,釘子頭,[sound:voicepeak-d50455c8cc9b4410.mp3],,頭がいい,<b> 頭[あたま]</b>がいい,头脑聪明,頭腦聰明,[sound:voicepeak-8ec1e742612842c3.mp3],,,,,,,1.0703,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b620aa0-2ed7-11ef-a183-99ad05e145f0,働く,⓪,自動1,はたらく,工作,工作,,[sound:働く_ハタラク━_0_NHK-2016-local-8cda0e507fb773f9fb58651fbf6d5783d636c169.mp3],,姉は銀行で働いています,姉[あね]は 銀行[ぎんこう]で<b> 働[はたら]い</b>ています,姐姐在银行工作,姐姐在銀行工作,[sound:voicepeak-b0b6d42b657b456b.mp3],,,,,,,,,,,,,,,,,,,1.1009,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b6212d4-2ed7-11ef-a183-99ad05e145f0,動物,⓪,名,どうぶつ,动物,動物,,[sound:動物_ドーブツ━_0_NHK-2016-local-290d325bef131b8d8d16ccf3e86809404c1c49d8.mp3],,トラはネコ科の動物である,トラはネコ 科[か]の<b> 動物[どうぶつ]</b>である,老虎是猫科动物,老虎是貓科動物,[sound:voicepeak-9714c0e7095c43ea.mp3],対,植物,植物[しょくぶつ],植物,植物,[sound:植物_ショク＼ブツ_2_NHK-2016-local-00e460e4c64cd342508688d3ca58692ed377053b.mp3],,,,,,,,,,,,,1.1128,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b621af4-2ed7-11ef-a183-99ad05e145f0,同じ,⓪,ナ形・副,おなじ,相同，一样,相同，一樣,,[sound:同じ_オナジ━_0_NHK-2016-local-f973c382ee7d1d1e82a49d79b8f2333982072431.mp3],,彼の日本語のレベルは私と同じくらいだ,彼[かれ]の 日本語[にほんご]のレベルは 私[わたし]と<b> 同[おな]じ</b>くらいだ,他的日语水平和我差不多,他的日語水準和我差不多,[sound:voicepeak-daed35abb1924378.mp3],,,,,,,,,,,,,,,,,,,1.1010,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b622314-2ed7-11ef-a183-99ad05e145f0,道,⓪,名,みち,道路,道路,,[sound:道_ミチ━_0_NHK-2016-local-c94946fbf8ff77d98b120894e49990218aaf16e9.mp3],,まっすぐな道,まっすぐな <b>道[みち]</b>,笔直的路,筆直的路,[sound:voicepeak-9577385f16fe4955.mp3],,,,,,,,,,,,,,,,,,,1.1011,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b622b48-2ed7-11ef-a183-99ad05e145f0,道具,③,名,どうぐ,工具,工具,,[sound:道具_ドーク゚＼_3_NHK-2016-local-b5421c6a947674235151a3a05ae98b4bf851128d.mp3],,釣り道具,釣[つ]り <b>道具[どうぐ]</b>,钓具；鱼具,釣具；魚具,[sound:釣り道具_ツリド＼ーク゚_3_NHK-2016-local.mp3],,,,,,,,,,,,,,,,,,,1.0262,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
eggrolls-JLPT10k-v3::1-N4+N5,0b62337c-2ed7-11ef-a183-99ad05e145f0,読む,①,他動1,よむ,读；看,讀；看,,[sound:読む_ヨ＼ム_1_NHK-2016-local-c4e339420e714ffc37452f733c02476b428978d4.mp3],,大声で読む,大声[おおごえ]で <b>読[よ]む</b>,大声念,大聲念,[sound:voicepeak-3a88702bb07741ed.mp3],,彼女は雑誌を読んでいます,彼女[かのじょ]は 雑誌[ざっし]を<b> 読[よ]ん</b>でいます,她在看杂志,她在看雜誌,[sound:voicepeak-e9f5c4b4489847ef.mp3],,,,,,,,,,,,,1.0288,,,eggrolls-JLPT10k-v3::1-N4+N5 eggrolls-JLPT10k-v3::v25.09.08
